timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:18:34.546859,0.000,-6.0100,-21.6360,0.9766,-0.6911,1.6678,0.0000
2026-02-27T17:18:34.598099,51.240,-7.2120,-20.4340,-0.2254,0.5109,-0.7362,0.0000
2026-02-27T17:18:34.599278,1.179,-9.6160,-21.6360,-2.6294,-0.6911,-1.9382,0.0000
2026-02-27T17:18:34.647800,48.522,-4.8080,-19.2320,2.1786,1.7128,0.4658,0.0000
2026-02-27T17:18:34.697493,49.693,-6.0100,-19.2320,0.9766,1.7128,-0.7362,0.0000
2026-02-27T17:18:34.748001,50.508,-8.4140,-20.4340,-1.4274,0.5109,-1.9382,0.0000
2026-02-27T17:18:34.749312,1.311,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:18:34.796815,47.503,-8.4140,-20.4340,-1.4274,0.5109,-1.9382,0.0000
2026-02-27T17:18:34.846722,49.907,-4.8080,-20.4340,2.1786,0.5109,1.6678,0.0000
2026-02-27T17:18:34.847784,1.062,-7.2120,-20.4340,-0.2254,0.5109,-0.7362,0.0000
2026-02-27T17:18:34.897031,49.247,-3.6060,-20.4340,3.3806,0.5109,2.8698,0.0000
2026-02-27T17:18:34.948211,51.180,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:18:34.949416,1.205,-8.4140,-24.0400,-1.4274,-3.0952,1.6678,0.0000
2026-02-27T17:18:34.998613,49.197,-6.0100,-24.0400,0.9766,-3.0952,4.0718,0.0000
2026-02-27T17:18:35.098214,99.601,-4.8080,-20.4340,2.1786,0.5109,1.6678,0.0000
2026-02-27T17:18:35.099716,1.502,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:18:35.101267,1.551,33.6560,-13.2220,40.6426,7.7229,32.9198,0.0000
2026-02-27T17:18:35.149735,48.468,62.5040,-12.0200,69.4906,8.9248,60.5658,10.6349
2026-02-27T17:18:35.199007,49.272,62.5040,-13.2220,69.4906,7.7229,61.7678,23.8490
2026-02-27T17:18:35.200553,1.546,58.8980,-12.0200,65.8846,8.9248,56.9598,29.0782
2026-02-27T17:18:35.249343,48.790,64.9080,-13.2220,71.8946,7.7229,64.1718,31.9649
2026-02-27T17:18:35.299714,50.371,69.7160,-12.0200,76.7026,8.9248,67.7778,34.3191
2026-02-27T17:18:35.301478,1.764,76.9280,-10.8180,83.9146,10.1269,73.7878,36.5095
2026-02-27T17:18:35.345246,43.768,85.3420,-14.4240,92.3286,6.5209,85.8078,39.2887
2026-02-27T17:18:35.447280,102.034,88.9480,-14.4240,95.9346,6.5209,89.4138,44.2454
2026-02-27T17:18:35.449222,1.942,92.5540,-15.6260,99.5406,5.3188,94.2218,49.2211
2026-02-27T17:18:35.450858,1.636,96.1600,-13.2220,103.1466,7.7229,95.4238,54.0147
