timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:19:41.197720,0.000,-14.4240,-25.2420,-7.4374,-4.2972,-3.1402,0.0000
2026-02-27T17:19:41.245699,47.979,-13.2220,-26.4440,-6.2354,-5.4991,-0.7362,0.0000
2026-02-27T17:19:41.246602,0.903,-16.8280,-26.4440,-9.8414,-5.4991,-4.3422,0.0000
2026-02-27T17:19:41.296463,49.861,-15.6260,-22.8380,-8.6394,-1.8932,-6.7462,0.0000
2026-02-27T17:19:41.348434,51.971,-15.6260,-25.2420,-8.6394,-4.2972,-4.3422,0.0000
2026-02-27T17:19:41.349670,1.236,-15.6260,-26.4440,-8.6394,-5.4991,-3.1402,0.0000
2026-02-27T17:19:41.396578,46.908,-13.2220,-25.2420,-6.2354,-4.2972,-1.9382,0.0000
2026-02-27T17:19:41.447483,50.905,-15.6260,-26.4440,-8.6394,-5.4991,-3.1402,0.0000
2026-02-27T17:19:41.495880,48.397,-13.2220,-24.0400,-6.2354,-3.0952,-3.1402,0.0000
2026-02-27T17:19:41.496784,0.904,-14.4240,-26.4440,-7.4374,-5.4991,-1.9382,0.0000
2026-02-27T17:19:41.599603,102.819,-15.6260,-25.2420,-8.6394,-4.2972,-4.3422,0.0000
2026-02-27T17:19:41.600635,1.032,-20.4340,-25.2420,-13.4474,-4.2972,-9.1502,0.0000
2026-02-27T17:19:41.601516,0.881,-14.4240,-22.8380,-7.4374,-1.8932,-5.5442,0.0000
2026-02-27T17:19:41.645895,44.379,-14.4240,-28.8480,-7.4374,-7.9031,0.4658,0.0000
2026-02-27T17:19:41.696141,50.246,-12.0200,-26.4440,-5.0334,-5.4991,0.4658,0.0000
2026-02-27T17:19:41.697171,1.030,32.4540,-20.4340,39.4406,0.5109,38.9298,0.0000
2026-02-27T17:19:41.796512,99.341,75.7260,-18.0300,82.7126,2.9148,79.7978,0.0000
2026-02-27T17:19:41.797925,1.413,96.1600,-15.6260,103.1466,5.3188,97.8278,26.3850
2026-02-27T17:19:41.846292,48.367,112.9880,-15.6260,119.9746,5.3188,114.6558,39.0162
2026-02-27T17:19:41.846998,0.706,135.8260,-13.2220,142.8126,7.7229,135.0898,54.1091
2026-02-27T17:19:41.895918,48.920,146.6440,-15.6260,153.6306,5.3188,148.3118,86.7873
2026-02-27T17:19:41.945746,49.828,155.0580,-14.4240,162.0446,6.5209,155.5238,110.8820
2026-02-27T17:19:41.946513,0.767,143.0380,-15.6260,150.0246,5.3188,144.7058,119.8805
2026-02-27T17:19:41.998145,51.632,156.2600,-14.4240,163.2466,6.5209,156.7258,129.2054
2026-02-27T17:19:42.048815,50.670,163.4720,-16.8280,170.4586,4.1168,166.3418,135.0686
2026-02-27T17:19:42.049991,1.176,163.4720,-14.4240,170.4586,6.5209,163.9378,143.3866
2026-02-27T17:19:42.096358,46.367,164.6740,-15.6260,171.6606,5.3188,166.3418,149.6440
2026-02-27T17:19:42.145009,48.651,162.2700,-15.6260,169.2566,5.3188,163.9378,150.0000
2026-02-27T17:19:42.246314,101.305,176.6940,-13.2220,183.6806,7.7229,175.9578,150.0000
2026-02-27T17:19:42.298841,52.527,167.0780,-14.4240,174.0646,6.5209,167.5438,150.0000
2026-02-27T17:19:42.299979,1.138,169.4820,-18.0300,176.4686,2.9148,173.5538,150.0000
2026-02-27T17:19:42.301124,1.145,168.2800,-14.4240,175.2666,6.5209,168.7458,150.0000
2026-02-27T17:19:42.302172,1.048,175.4920,-16.8280,182.4786,4.1168,178.3618,150.0000
2026-02-27T17:19:42.349555,47.383,174.2900,-14.4240,181.2766,6.5209,174.7558,150.0000
2026-02-27T17:19:42.398391,48.836,177.8960,-15.6260,184.8826,5.3188,179.5638,150.0000
2026-02-27T17:19:42.399542,1.151,176.6940,-13.2220,183.6806,7.7229,175.9578,150.0000
2026-02-27T17:19:42.446234,46.692,183.9060,-14.4240,190.8926,6.5209,184.3718,150.0000
2026-02-27T17:19:42.497357,51.123,179.0980,-13.2220,186.0846,7.7229,178.3618,150.0000
2026-02-27T17:19:42.550449,53.092,175.4920,-16.8280,182.4786,4.1168,178.3618,150.0000
2026-02-27T17:19:42.552144,1.695,180.3000,-15.6260,187.2866,5.3188,181.9678,150.0000
2026-02-27T17:19:42.596586,44.442,182.7040,-16.8280,189.6906,4.1168,185.5738,150.0000
2026-02-27T17:19:42.646947,50.361,179.0980,-16.8280,186.0846,4.1168,181.9678,150.0000
2026-02-27T17:19:42.648836,1.889,180.3000,-15.6260,187.2866,5.3188,181.9678,150.0000
2026-02-27T17:19:42.699351,50.515,186.3100,-15.6260,193.2966,5.3188,187.9778,150.0000
2026-02-27T17:19:42.746120,46.769,185.1080,-15.6260,192.0946,5.3188,186.7758,150.0000
2026-02-27T17:19:42.747564,1.444,187.5120,-14.4240,194.4986,6.5209,187.9778,150.0000
2026-02-27T17:19:42.796928,49.364,187.5120,-15.6260,194.4986,5.3188,189.1798,150.0000
2026-02-27T17:19:42.846711,49.783,183.9060,-16.8280,190.8926,4.1168,186.7758,150.0000
2026-02-27T17:19:42.948365,101.654,183.9060,-16.8280,190.8926,4.1168,186.7758,150.0000
2026-02-27T17:19:42.950272,1.907,180.3000,-14.4240,187.2866,6.5209,180.7658,150.0000
2026-02-27T17:19:42.951887,1.615,187.5120,-18.0300,194.4986,2.9148,191.5838,150.0000
2026-02-27T17:19:42.996501,44.614,187.5120,-15.6260,194.4986,5.3188,189.1798,150.0000
2026-02-27T17:19:42.997543,1.042,182.7040,-14.4240,189.6906,6.5209,183.1698,150.0000
2026-02-27T17:19:43.052503,54.960,182.7040,-15.6260,189.6906,5.3188,184.3718,150.0000
2026-02-27T17:19:43.096361,43.858,186.3100,-14.4240,193.2966,6.5209,186.7758,150.0000
2026-02-27T17:19:43.119264,22.903,182.7040,-15.6260,189.6906,5.3188,184.3718,150.0000
2026-02-27T17:19:43.144770,25.506,176.6940,-13.2220,183.6806,7.7229,175.9578,150.0000
2026-02-27T17:19:43.197281,52.511,177.8960,-15.6260,184.8826,5.3188,179.5638,150.0000
2026-02-27T17:19:43.246270,48.989,174.2900,-15.6260,181.2766,5.3188,175.9578,150.0000
2026-02-27T17:19:43.248196,1.926,175.4920,-15.6260,182.4786,5.3188,177.1598,150.0000
2026-02-27T17:19:43.297503,49.307,167.0780,-16.8280,174.0646,4.1168,169.9478,150.0000
2026-02-27T17:19:43.398117,100.614,1.2020,-24.0400,8.1886,-3.0952,11.2838,150.0000
2026-02-27T17:19:43.399545,1.428,19.2320,-24.0400,26.2186,-3.0952,29.3138,63.1971
2026-02-27T17:19:43.400946,1.401,15.6260,-26.4440,22.6126,-5.4991,28.1118,34.0597
2026-02-27T17:19:43.446743,45.797,14.4240,-25.2420,21.4106,-4.2972,25.7078,24.9752
2026-02-27T17:19:43.452098,5.355,9.6160,-24.0400,16.6026,-3.0952,19.6978,18.9209
2026-02-27T17:19:43.502644,50.546,12.0200,-22.8380,19.0066,-1.8932,20.8998,14.2956
2026-02-27T17:19:43.546099,43.455,2.4040,-26.4440,9.3906,-5.4991,14.8898,11.6164
2026-02-27T17:19:43.597075,50.976,8.4140,-24.0400,15.4006,-3.0952,18.4958,9.9104
2026-02-27T17:19:43.598494,1.419,1.2020,-24.0400,8.1886,-3.0952,11.2838,0.0000
2026-02-27T17:19:43.645984,47.490,2.4040,-27.6460,9.3906,-6.7011,16.0918,0.0000
2026-02-27T17:19:43.696314,50.330,2.4040,-24.0400,9.3906,-3.0952,12.4858,0.0000
2026-02-27T17:19:43.721266,24.952,-1.2020,-24.0400,5.7846,-3.0952,8.8798,0.0000
2026-02-27T17:19:43.745225,23.959,1.2020,-24.0400,8.1886,-3.0952,11.2838,0.0000
2026-02-27T17:19:43.796831,51.606,3.6060,-25.2420,10.5926,-4.2972,14.8898,0.0000
2026-02-27T17:19:43.812700,15.869,1.2020,-24.0400,8.1886,-3.0952,11.2838,0.0000
2026-02-27T17:19:43.946749,134.049,2.4040,-27.6460,9.3906,-6.7011,16.0918,0.0000
2026-02-27T17:19:43.965211,18.462,-3.6060,-24.0400,3.3806,-3.0952,6.4758,0.0000
2026-02-27T17:19:43.965917,0.706,-1.2020,-22.8380,5.7846,-1.8932,7.6778,0.0000
2026-02-27T17:19:43.966560,0.643,-1.2020,-24.0400,5.7846,-3.0952,8.8798,0.0000
2026-02-27T17:19:43.996637,30.077,0.0000,-24.0400,6.9866,-3.0952,10.0818,0.0000
2026-02-27T17:19:44.044580,47.943,-1.2020,-24.0400,5.7846,-3.0952,8.8798,0.0000
2026-02-27T17:19:44.045248,0.668,-3.6060,-26.4440,3.3806,-5.4991,8.8798,0.0000
2026-02-27T17:19:44.148303,103.055,0.0000,-26.4440,6.9866,-5.4991,12.4858,0.0000
2026-02-27T17:19:44.151655,3.352,-4.8080,-27.6460,2.1786,-6.7011,8.8798,0.0000
2026-02-27T17:19:44.152993,1.338,-1.2020,-25.2420,5.7846,-4.2972,10.0818,0.0000
2026-02-27T17:19:44.194923,41.930,-1.2020,-25.2420,5.7846,-4.2972,10.0818,0.0000
2026-02-27T17:19:44.245294,50.371,-2.4040,-25.2420,4.5826,-4.2972,8.8798,0.0000
2026-02-27T17:19:44.296654,51.360,-2.4040,-22.8380,4.5826,-1.8932,6.4758,0.0000
2026-02-27T17:19:44.297655,1.001,-1.2020,-25.2420,5.7846,-4.2972,10.0818,0.0000
2026-02-27T17:19:44.344035,46.380,-1.2020,-27.6460,5.7846,-6.7011,12.4858,0.0000
2026-02-27T17:19:44.396820,52.785,-1.2020,-26.4440,5.7846,-5.4991,11.2838,0.0000
2026-02-27T17:19:44.417469,20.649,-2.4040,-26.4440,4.5826,-5.4991,10.0818,0.0000
2026-02-27T17:19:44.451139,33.670,-3.6060,-22.8380,3.3806,-1.8932,5.2738,0.0000
2026-02-27T17:19:44.495655,44.516,-3.6060,-25.2420,3.3806,-4.2972,7.6778,0.0000
2026-02-27T17:19:44.496975,1.320,-4.8080,-25.2420,2.1786,-4.2972,6.4758,0.0000
