timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:22:48.595844,0.000,-10.8180,-22.8380,-3.8314,-1.8932,-1.9382,0.0000
2026-02-27T17:22:48.596551,0.707,-9.6160,-21.6360,-2.6294,-0.6911,-1.9382,0.0000
2026-02-27T17:22:48.645844,49.293,-9.6160,-22.8380,-2.6294,-1.8932,-0.7362,0.0000
2026-02-27T17:22:48.695929,50.085,-8.4140,-19.2320,-1.4274,1.7128,-3.1402,0.0000
2026-02-27T17:22:48.746098,50.169,-9.6160,-21.6360,-2.6294,-0.6911,-1.9382,0.0000
2026-02-27T17:22:48.746835,0.737,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:22:48.796423,49.588,-9.6160,-20.4340,-2.6294,0.5109,-3.1402,0.0000
2026-02-27T17:22:48.847352,50.929,-6.0100,-22.8380,0.9766,-1.8932,2.8698,0.0000
2026-02-27T17:22:48.848218,0.866,-10.8180,-21.6360,-3.8314,-0.6911,-3.1402,0.0000
2026-02-27T17:22:48.895895,47.677,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:22:48.946063,50.168,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:22:48.946800,0.737,-13.2220,-21.6360,-6.2354,-0.6911,-5.5442,0.0000
2026-02-27T17:22:48.996571,49.771,-9.6160,-20.4340,-2.6294,0.5109,-3.1402,0.0000
2026-02-27T17:22:49.046374,49.803,-4.8080,-20.4340,2.1786,0.5109,1.6678,0.0000
2026-02-27T17:22:49.095938,49.564,-8.4140,-20.4340,-1.4274,0.5109,-1.9382,0.0000
2026-02-27T17:22:49.096727,0.789,-12.0200,-20.4340,-5.0334,0.5109,-5.5442,0.0000
2026-02-27T17:22:49.146426,49.699,-10.8180,-21.6360,-3.8314,-0.6911,-3.1402,0.0000
2026-02-27T17:22:49.197374,50.948,-8.4140,-22.8380,-1.4274,-1.8932,0.4658,0.0000
