timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:24:38.548084,0.000,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:24:38.599834,51.750,-6.0100,-18.0300,0.9766,2.9148,-1.9382,0.0000
2026-02-27T17:24:38.649646,49.812,-7.2120,-16.8280,-0.2254,4.1168,-4.3422,0.0000
2026-02-27T17:24:38.650631,0.985,-4.8080,-19.2320,2.1786,1.7128,0.4658,0.0000
2026-02-27T17:24:38.699622,48.991,-8.4140,-15.6260,-1.4274,5.3188,-6.7462,0.0000
2026-02-27T17:24:38.750641,51.019,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:24:38.751710,1.069,-8.4140,-19.2320,-1.4274,1.7128,-3.1402,0.0000
2026-02-27T17:24:38.800426,48.716,-3.6060,-15.6260,3.3806,5.3188,-1.9382,0.0000
2026-02-27T17:24:38.849410,48.984,-7.2120,-19.2320,-0.2254,1.7128,-1.9382,0.0000
2026-02-27T17:24:38.850511,1.101,-10.8180,-19.2320,-3.8314,1.7128,-5.5442,0.0000
2026-02-27T17:24:38.899248,48.737,-8.4140,-19.2320,-1.4274,1.7128,-3.1402,0.0000
2026-02-27T17:24:38.949887,50.639,-2.4040,-21.6360,4.5826,-0.6911,5.2738,0.0000
2026-02-27T17:24:38.998938,49.051,-8.4140,-16.8280,-1.4274,4.1168,-5.5442,0.0000
2026-02-27T17:24:38.999833,0.895,-4.8080,-20.4340,2.1786,0.5109,1.6678,0.0000
2026-02-27T17:24:39.049390,49.557,-8.4140,-16.8280,-1.4274,4.1168,-5.5442,0.0000
2026-02-27T17:24:39.099204,49.814,-4.8080,-16.8280,2.1786,4.1168,-1.9382,0.0000
2026-02-27T17:24:39.100542,1.338,30.0500,-10.8180,37.0366,10.1269,26.9098,0.0000
2026-02-27T17:24:39.151418,50.876,48.0800,-13.2220,55.0666,7.7229,47.3438,0.0000
2026-02-27T17:24:39.199,47.582,64.9080,-12.0200,71.8946,8.9248,62.9698,18.8792
2026-02-27T17:24:39.200337,1.337,79.3320,-10.8180,86.3186,10.1269,76.1918,27.9166
2026-02-27T17:24:39.249044,48.707,92.5540,-8.4140,99.5406,12.5308,87.0098,35.5750
2026-02-27T17:24:39.402225,153.181,98.5640,-10.8180,105.5506,10.1269,95.4238,42.8955
2026-02-27T17:24:39.403585,1.360,104.5740,-10.8180,111.5606,10.1269,101.4338,51.2733
2026-02-27T17:24:39.404835,1.250,108.1800,-9.6160,115.1666,11.3289,103.8378,60.5198
2026-02-27T17:24:39.406154,1.319,111.7860,-9.6160,118.7726,11.3289,107.4438,67.3189
2026-02-27T17:24:39.499228,93.074,120.2000,-10.8180,127.1866,10.1269,117.0598,73.4068
2026-02-27T17:24:39.549276,50.048,118.9980,-8.4140,125.9846,12.5308,113.4538,86.4700
2026-02-27T17:24:39.550611,1.335,121.4020,-10.8180,128.3886,10.1269,118.2618,92.2946
2026-02-27T17:24:39.600278,49.667,125.0080,-8.4140,131.9946,12.5308,119.4638,95.9976
2026-02-27T17:24:39.601963,1.685,126.2100,-12.0200,133.1966,8.9248,124.2718,98.9735
2026-02-27T17:24:39.603421,1.458,125.0080,-6.0100,131.9946,14.9349,117.0598,100.5634
2026-02-27T17:24:39.649637,46.216,121.4020,-10.8180,128.3886,10.1269,118.2618,100.4067
2026-02-27T17:24:39.698379,48.742,123.8060,-8.4140,130.7926,12.5308,118.2618,100.3284
2026-02-27T17:24:39.699526,1.147,123.8060,-13.2220,130.7926,7.7229,123.0698,100.2892
2026-02-27T17:24:39.748455,48.929,118.9980,-8.4140,125.9846,12.5308,113.4538,100.2696
2026-02-27T17:24:39.799429,50.974,118.9980,-8.4140,125.9846,12.5308,113.4538,96.5457
2026-02-27T17:24:39.800611,1.182,118.9980,-9.6160,125.9846,11.3289,114.6558,94.9600
2026-02-27T17:24:39.849213,48.602,115.3920,-9.6160,122.3786,11.3289,111.0498,94.1672
2026-02-27T17:24:39.899793,50.580,114.1900,-10.8180,121.1766,10.1269,111.0498,92.1892
2026-02-27T17:24:39.901271,1.478,112.9880,-10.8180,119.9746,10.1269,109.8478,91.2002
2026-02-27T17:24:39.949012,47.741,112.9880,-6.0100,119.9746,14.9349,105.0398,89.9149
2026-02-27T17:24:39.999164,50.152,112.9880,-7.2120,119.9746,13.7329,106.2418,86.8999
