timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:17:55.444115,0.000,-18.0300,-21.6360,-11.0434,-0.6911,-10.3522,0.0000
2026-02-27T17:17:55.494698,50.583,-7.2120,-22.8380,-0.2254,-1.8932,1.6678,0.0000
2026-02-27T17:17:55.548095,53.397,-13.2220,-25.2420,-6.2354,-4.2972,-1.9382,0.0000
2026-02-27T17:17:55.549361,1.266,-14.4240,-22.8380,-7.4374,-1.8932,-5.5442,0.0000
2026-02-27T17:17:55.597712,48.351,-13.2220,-20.4340,-6.2354,0.5109,-6.7462,0.0000
2026-02-27T17:17:55.646075,48.363,-10.8180,-21.6360,-3.8314,-0.6911,-3.1402,0.0000
2026-02-27T17:17:55.646807,0.732,-12.0200,-19.2320,-5.0334,1.7128,-6.7462,0.0000
2026-02-27T17:17:55.695885,49.078,-12.0200,-24.0400,-5.0334,-3.0952,-1.9382,0.0000
2026-02-27T17:17:55.746814,50.929,-13.2220,-19.2320,-6.2354,1.7128,-7.9482,0.0000
2026-02-27T17:17:55.747893,1.079,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:17:55.796038,48.145,-9.6160,-20.4340,-2.6294,0.5109,-3.1402,0.0000
2026-02-27T17:17:55.845972,49.934,-12.0200,-22.8380,-5.0334,-1.8932,-3.1402,0.0000
2026-02-27T17:17:55.896833,50.861,-13.2220,-22.8380,-6.2354,-1.8932,-4.3422,0.0000
2026-02-27T17:17:55.898284,1.451,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:17:55.947886,49.602,-12.0200,-21.6360,-5.0334,-0.6911,-4.3422,0.0000
2026-02-27T17:17:55.997911,50.025,-9.6160,-19.2320,-2.6294,1.7128,-4.3422,0.0000
2026-02-27T17:17:55.999142,1.231,-9.6160,-19.2320,-2.6294,1.7128,-4.3422,0.0000
2026-02-27T17:17:56.051335,52.193,-13.2220,-19.2320,-6.2354,1.7128,-7.9482,0.0000
2026-02-27T17:17:56.096123,44.788,-9.6160,-20.4340,-2.6294,0.5109,-3.1402,0.0000
2026-02-27T17:17:56.097199,1.076,-8.4140,-21.6360,-1.4274,-0.6911,-0.7362,0.0000
2026-02-27T17:17:56.196194,98.995,-14.4240,-21.6360,-7.4374,-0.6911,-6.7462,0.0000
2026-02-27T17:17:56.197820,1.626,-7.2120,-20.4340,-0.2254,0.5109,-0.7362,0.0000
2026-02-27T17:17:56.245491,47.671,-9.6160,-21.6360,-2.6294,-0.6911,-1.9382,0.0000
2026-02-27T17:17:56.246702,1.211,-12.0200,-19.2320,-5.0334,1.7128,-6.7462,0.0000
2026-02-27T17:17:56.297404,50.702,-8.4140,-20.4340,-1.4274,0.5109,-1.9382,0.0000
2026-02-27T17:17:56.346704,49.300,-12.0200,-20.4340,-5.0334,0.5109,-5.5442,0.0000
2026-02-27T17:17:56.348291,1.587,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:17:56.395503,47.212,-10.8180,-19.2320,-3.8314,1.7128,-5.5442,0.0000
2026-02-27T17:17:56.445657,50.154,12.0200,-14.4240,19.0066,6.5209,12.4858,0.0000
2026-02-27T17:17:56.446618,0.961,79.3320,-12.0200,86.3186,8.9248,77.3938,0.0000
2026-02-27T17:17:56.495771,49.153,103.3720,-13.2220,110.3586,7.7229,102.6358,22.7842
2026-02-27T17:17:56.548417,52.646,93.7560,-13.2220,100.7426,7.7229,93.0198,36.2018
2026-02-27T17:17:56.595511,47.094,92.5540,-12.0200,99.5406,8.9248,90.6158,43.7008
2026-02-27T17:17:56.596318,0.807,93.7560,-10.8180,100.7426,10.1269,90.6158,47.7924
2026-02-27T17:17:56.645592,49.274,100.9680,-14.4240,107.9546,6.5209,101.4338,50.1487
2026-02-27T17:17:56.695363,49.771,105.7760,-10.8180,112.7626,10.1269,102.6358,56.9650
2026-02-27T17:17:56.696328,0.965,106.9780,-9.6160,113.9646,11.3289,102.6358,61.9160
2026-02-27T17:17:56.744868,48.540,108.1800,-12.0200,115.1666,8.9248,106.2418,64.4448
2026-02-27T17:17:56.795435,50.567,111.7860,-12.0200,118.7726,8.9248,109.8478,68.0069
2026-02-27T17:17:56.814006,18.571,112.9880,-13.2220,119.9746,7.7229,112.2518,72.3427
2026-02-27T17:17:56.853428,39.422,116.5940,-13.2220,123.5806,7.7229,115.8578,76.3546
2026-02-27T17:17:56.896138,42.710,118.9980,-10.8180,125.9846,10.1269,115.8578,86.4913
2026-02-27T17:17:56.950411,54.273,115.3920,-9.6160,122.3786,11.3289,111.0498,88.5994
2026-02-27T17:17:56.951111,0.700,116.5940,-14.4240,123.5806,6.5209,117.0598,89.6534
2026-02-27T17:17:56.995830,44.719,118.9980,-12.0200,125.9846,8.9248,117.0598,90.9713
2026-02-27T17:17:57.045763,49.933,117.7960,-9.6160,124.7826,11.3289,113.4538,91.6302
2026-02-27T17:17:57.046627,0.864,118.9980,-8.4140,125.9846,12.5308,113.4538,89.5872
2026-02-27T17:17:57.095882,49.255,118.9980,-9.6160,125.9846,11.3289,114.6558,88.5658
2026-02-27T17:17:57.148238,52.356,121.4020,-8.4140,128.3886,12.5308,115.8578,88.8458
2026-02-27T17:17:57.171046,22.808,120.2000,-9.6160,127.1866,11.3289,115.8578,89.7767
2026-02-27T17:17:57.248130,77.084,125.0080,-10.8180,131.9946,10.1269,121.8678,90.2421
2026-02-27T17:17:57.249759,1.629,129.8160,-13.2220,136.8026,7.7229,129.0798,94.4287
2026-02-27T17:17:57.297062,47.303,126.2100,-10.8180,133.1966,10.1269,123.0698,97.3765
2026-02-27T17:17:57.298178,1.116,125.0080,-13.2220,131.9946,7.7229,124.2718,100.0635
2026-02-27T17:17:57.346678,48.500,129.8160,-10.8180,136.8026,10.1269,126.6758,101.4070
2026-02-27T17:17:57.395823,49.145,128.6140,-12.0200,135.6006,8.9248,126.6758,103.9821
2026-02-27T17:17:57.421741,25.918,133.4220,-12.0200,140.4086,8.9248,131.4838,105.2696
2026-02-27T17:17:57.446858,25.117,132.2200,-13.2220,139.2066,7.7229,131.4838,109.7199
2026-02-27T17:17:57.497793,50.935,132.2200,-12.0200,139.2066,8.9248,130.2818,111.2315
2026-02-27T17:17:57.498846,1.053,132.2200,-12.0200,139.2066,8.9248,130.2818,111.3334
2026-02-27T17:17:57.597706,98.860,131.0180,-10.8180,138.0046,10.1269,127.8778,111.3843
2026-02-27T17:17:57.627267,29.561,132.2200,-13.2220,139.2066,7.7229,131.4838,111.4098
2026-02-27T17:17:57.646147,18.880,128.6140,-7.2120,135.6006,13.7329,121.8678,110.2175
2026-02-27T17:17:57.664579,18.432,135.8260,-10.8180,142.8126,10.1269,132.6858,111.4289
2026-02-27T17:17:57.698381,33.802,128.6140,-8.4140,135.6006,12.5308,123.0698,106.5521
2026-02-27T17:17:57.745483,47.102,131.0180,-8.4140,138.0046,12.5308,125.4738,105.6030
2026-02-27T17:17:57.746793,1.310,135.8260,-13.2220,142.8126,7.7229,135.0898,105.1284
2026-02-27T17:17:57.796282,49.489,135.8260,-9.6160,142.8126,11.3289,131.4838,109.6493
2026-02-27T17:17:57.848295,52.013,133.4220,-12.0200,140.4086,8.9248,131.4838,111.2091
2026-02-27T17:17:57.873571,25.276,133.4220,-10.8180,140.4086,10.1269,130.2818,111.9247
2026-02-27T17:17:57.898196,24.625,132.2200,-12.0200,139.2066,8.9248,130.2818,111.6800
2026-02-27T17:17:57.947322,49.126,129.8160,-10.8180,136.8026,10.1269,126.6758,111.5576
2026-02-27T17:17:57.998150,50.828,134.6240,-9.6160,141.6106,11.3289,130.2818,111.4965
