timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:23:50.147391,0.000,-4.8080,-19.2320,2.1786,1.7128,0.4658,0.0000
2026-02-27T17:23:50.200259,52.868,-4.8080,-20.4340,2.1786,0.5109,1.6678,0.0000
2026-02-27T17:23:50.202311,2.052,-6.0100,-20.4340,0.9766,0.5109,0.4658,0.0000
2026-02-27T17:23:50.248277,45.966,-8.4140,-20.4340,-1.4274,0.5109,-1.9382,0.0000
2026-02-27T17:23:50.298477,50.200,-10.8180,-19.2320,-3.8314,1.7128,-5.5442,0.0000
2026-02-27T17:23:50.399945,101.468,-7.2120,-19.2320,-0.2254,1.7128,-1.9382,0.0000
2026-02-27T17:23:50.401031,1.086,-7.2120,-16.8280,-0.2254,4.1168,-4.3422,0.0000
2026-02-27T17:23:50.402057,1.026,-3.6060,-18.0300,3.3806,2.9148,0.4658,0.0000
2026-02-27T17:23:50.449079,47.022,-8.4140,-18.0300,-1.4274,2.9148,-4.3422,0.0000
2026-02-27T17:23:50.450060,0.981,-6.0100,-18.0300,0.9766,2.9148,-1.9382,0.0000
2026-02-27T17:23:50.498850,48.790,-9.6160,-20.4340,-2.6294,0.5109,-3.1402,0.0000
2026-02-27T17:23:50.549046,50.196,-4.8080,-18.0300,2.1786,2.9148,-0.7362,0.0000
2026-02-27T17:23:50.550171,1.125,-9.6160,-16.8280,-2.6294,4.1168,-6.7462,0.0000
2026-02-27T17:23:50.649815,99.644,-6.0100,-20.4340,0.9766,0.5109,0.4658,0.0000
2026-02-27T17:23:50.650803,0.988,-8.4140,-22.8380,-1.4274,-1.8932,0.4658,0.0000
2026-02-27T17:23:50.699201,48.398,-7.2120,-18.0300,-0.2254,2.9148,-3.1402,0.0000
2026-02-27T17:23:50.700173,0.972,-4.8080,-19.2320,2.1786,1.7128,0.4658,0.0000
2026-02-27T17:23:50.750929,50.756,-6.0100,-18.0300,0.9766,2.9148,-1.9382,0.0000
2026-02-27T17:23:50.801633,50.704,-6.0100,-21.6360,0.9766,-0.6911,1.6678,0.0000
2026-02-27T17:23:50.803205,1.572,-6.0100,-20.4340,0.9766,0.5109,0.4658,0.0000
2026-02-27T17:23:50.861913,58.708,-7.2120,-18.0300,-0.2254,2.9148,-3.1402,0.0000
2026-02-27T17:23:50.897179,35.266,-6.0100,-19.2320,0.9766,1.7128,-0.7362,0.0000
2026-02-27T17:23:50.897825,0.646,-6.0100,-21.6360,0.9766,-0.6911,1.6678,0.0000
2026-02-27T17:23:50.946725,48.900,-6.0100,-19.2320,0.9766,1.7128,-0.7362,0.0000
2026-02-27T17:23:50.997646,50.921,-4.8080,-18.0300,2.1786,2.9148,-0.7362,0.0000
2026-02-27T17:23:51.048250,50.604,-8.4140,-14.4240,-1.4274,6.5209,-7.9482,0.0000
2026-02-27T17:23:51.049423,1.173,-6.0100,-16.8280,0.9766,4.1168,-3.1402,0.0000
2026-02-27T17:23:51.096957,47.534,-8.4140,-21.6360,-1.4274,-0.6911,-0.7362,0.0000
2026-02-27T17:23:51.148713,51.756,-8.4140,-19.2320,-1.4274,1.7128,-3.1402,0.0000
2026-02-27T17:23:51.150711,1.998,15.6260,-15.6260,22.6126,5.3188,17.2938,0.0000
2026-02-27T17:23:51.198530,47.819,31.2520,-12.0200,38.2386,8.9248,29.3138,0.0000
2026-02-27T17:23:51.248170,49.640,54.0900,-14.4240,61.0766,6.5209,54.5558,10.9566
2026-02-27T17:23:51.249488,1.318,76.9280,-9.6160,83.9146,11.3289,72.5858,21.9389
2026-02-27T17:23:51.301309,51.821,87.7460,-9.6160,94.7326,11.3289,83.4038,31.0217
2026-02-27T17:23:51.347904,46.595,91.3520,-12.0200,98.3386,8.9248,89.4138,38.9374
2026-02-27T17:23:51.398495,50.591,98.5640,-10.8180,105.5506,10.1269,95.4238,44.9010
2026-02-27T17:23:51.399298,0.803,98.5640,-8.4140,105.5506,12.5308,93.0198,50.9510
2026-02-27T17:23:51.447859,48.561,96.1600,-8.4140,103.1466,12.5308,90.6158,53.9996
2026-02-27T17:23:51.497973,50.114,104.5740,-8.4140,111.5606,12.5308,99.0298,56.1522
2026-02-27T17:23:51.499134,1.161,115.3920,-10.8180,122.3786,10.1269,112.2518,60.9731
2026-02-27T17:23:51.599407,100.273,115.3920,-8.4140,122.3786,12.5308,109.8478,70.3426
2026-02-27T17:23:51.601016,1.609,114.1900,-15.6260,121.1766,5.3188,115.8578,77.8434
2026-02-27T17:23:51.602513,1.497,118.9980,-10.8180,125.9846,10.1269,115.8578,88.7406
2026-02-27T17:23:51.649017,46.504,121.4020,-10.8180,128.3886,10.1269,118.2618,91.5300
2026-02-27T17:23:51.698544,49.527,118.9980,-6.0100,125.9846,14.9349,111.0498,92.9247
2026-02-27T17:23:51.749230,50.686,121.4020,-6.0100,128.3886,14.9349,113.4538,92.0405
2026-02-27T17:23:51.750367,1.137,126.2100,-8.4140,133.1966,12.5308,120.6658,91.5983
2026-02-27T17:23:51.802764,52.397,126.2100,-12.0200,133.1966,8.9248,124.2718,96.1220
2026-02-27T17:23:51.847849,45.085,127.4120,-7.2120,134.3986,13.7329,120.6658,98.6653
2026-02-27T17:23:51.870548,22.699,126.2100,-12.0200,133.1966,8.9248,124.2718,102.8812
2026-02-27T17:23:51.899593,29.045,126.2100,-7.2120,133.1966,13.7329,119.4638,102.1342
2026-02-27T17:23:51.948137,48.544,125.0080,-8.4140,131.9946,12.5308,119.4638,100.8091
2026-02-27T17:23:51.970726,22.589,123.8060,-9.6160,130.7926,11.3289,119.4638,100.1465
2026-02-27T17:23:52.004348,33.622,123.8060,-9.6160,130.7926,11.3289,119.4638,99.8153
2026-02-27T17:23:52.048795,44.447,125.0080,-10.8180,131.9946,10.1269,121.8678,99.6496
2026-02-27T17:23:52.098890,50.095,128.6140,-10.8180,135.6006,10.1269,125.4738,101.4701
2026-02-27T17:23:52.124028,25.138,121.4020,-10.8180,128.3886,10.1269,118.2618,102.3803
2026-02-27T17:23:52.147004,22.976,121.4020,-8.4140,128.3886,12.5308,115.8578,99.9805
2026-02-27T17:23:52.201203,54.199,123.8060,-8.4140,130.7926,12.5308,118.2618,98.7806
2026-02-27T17:23:52.225149,23.946,120.2000,-9.6160,127.1866,11.3289,115.8578,96.3995
2026-02-27T17:23:52.248101,22.952,116.5940,-10.8180,123.5806,10.1269,113.4538,95.3594
2026-02-27T17:23:52.301682,53.581,117.7960,-10.8180,124.7826,10.1269,114.6558,94.0486
2026-02-27T17:23:52.327502,25.820,122.6040,-10.8180,129.5906,10.1269,119.4638,93.3932
2026-02-27T17:23:52.346698,19.196,129.8160,-6.0100,136.8026,14.9349,121.8678,96.2287
2026-02-27T17:23:52.399720,53.022,139.4320,-8.4140,146.4186,12.5308,133.8878,99.6812
2026-02-27T17:23:52.451586,51.866,145.4420,-8.4140,152.4286,12.5308,139.8978,110.6346
2026-02-27T17:23:52.476371,24.785,161.0680,-7.2120,168.0546,13.7329,154.3218,117.5127
2026-02-27T17:23:52.550982,74.611,170.6840,-7.2120,177.6706,13.7329,163.9378,129.9435
2026-02-27T17:23:52.574158,23.176,164.6740,-7.2120,171.6606,13.7329,157.9278,139.4411
2026-02-27T17:23:52.574997,0.839,173.0880,-8.4140,180.0746,12.5308,167.5438,149.1396
2026-02-27T17:23:52.601172,26.175,183.9060,-7.2120,190.8926,13.7329,177.1598,150.0000
2026-02-27T17:23:52.648528,47.356,175.4920,-6.0100,182.4786,14.9349,167.5438,150.0000
2026-02-27T17:23:52.649686,1.158,179.0980,-8.4140,186.0846,12.5308,173.5538,150.0000
2026-02-27T17:23:52.699824,50.138,171.8860,-7.2120,178.8726,13.7329,165.1398,150.0000
2026-02-27T17:23:52.750669,50.845,171.8860,-9.6160,178.8726,11.3289,167.5438,150.0000
2026-02-27T17:23:52.800148,49.479,175.4920,-9.6160,182.4786,11.3289,171.1498,150.0000
2026-02-27T17:23:52.825389,25.241,173.0880,-8.4140,180.0746,12.5308,167.5438,150.0000
